95,147.91085357577543
96,119.34140370389153
97,118.55617705794097
98,124.22370142255569
99,122.21740457677453
100,124.90218548559687
101,121.90238530724181
102,117.56040418762205
103,113.87260177025126
104,111.59136333785307
105,111.98683193824905
106,100.47454148507467
107,96.83334560468847
108,95.70648663647502
109,95.89765839970633
110,93.73080072660792
111,94.25558213877186
112,93.5948440579379
113,93.23015879739843
114,90.94774069152909
115,90.93431831922982
116,88.79677760505689
117,83.5608749016701
118,71.27173257892419
119,64.30847349649628
120,65.74225499113231
121,74.43043611528434
122,71.6259982920766
123,64.99038600152477
124,61.54584298812985
125,51.201979475379176
126,48.47322256977501
127,46.452586264154434
128,43.98089903068215
129,41.46701725079127
130,40.10547397274344
131,38.23311365346985
132,36.649663276268384
133,34.46837425444708
134,32.53470730573811
135,31.659575998177843
136,30.24039426117853
137,28.208724012718754
138,27.851967987679913
139,26.90037599742768
140,26.23413371524534
141,25.62638413450818
142,25.375621691387487
143,24.92164657572483
144,24.105171382528447
145,24.21379451361453
146,23.573416907704782
147,23.560387262278425
148,23.370677113119342
149,23.107315651466408
150,22.63544230330329
151,21.91060599792682
152,22.100897825893632
153,22.278597177637884
154,21.67505223198296
155,21.700022164935923
156,21.752051548156413
157,21.069534556504728
158,20.664757135207775
159,20.475832133915034
160,20.663263007825396
161,20.402195802701794
162,20.22803128792986
163,19.9392256863607
164,20.025430306130964
165,19.76769302017879
166,19.35916545722359
167,18.28857313244946
168,18.418065664010797
169,18.071022212992265
170,17.917378670382778
171,17.28419517445015
172,16.969011349681047
173,16.761258516411
174,16.394542771985307
175,16.312184511595824
176,16.413874009177288
177,15.986761328221407
178,16.150369207083543
179,16.64927671934718
180,17.08128468093674
181,17.068042726705105
182,17.44487198083822
183,17.620982543107516
184,18.145182993271522
185,18.007728390207365
186,18.044821889486034
187,17.734249369201887
188,18.270877206641785
189,18.22223542428629
190,18.404459111109134
479,106.77925839066887
480,104.93805691367623
481,106.24714026935833
482,105.47472727355819
483,102.53740509285767
484,101.08532727993129
485,97.1517971125821
486,96.40532186195892
487,90.20639974128952
488,85.00842491502252
489,84.20090037934023
490,82.70549911293001
491,82.14704339306743
492,80.14364928477286
493,75.73108451019432
494,68.08110810573551
495,72.9471549988664
496,70.76807181124445
497,63.71816669449492
498,61.755239257686426
499,60.943643952882574
500,59.624993406918875
501,56.59172122604599
502,54.785825951577166
503,48.225880462666126
504,43.74887170927475
505,38.209054775062384
506,35.31772144393969
507,33.020696196895344
508,30.832110508080525
509,31.17842534412788
510,30.84381660930476
511,29.531502346090562
512,29.44540905661522
513,28.01053263645957
514,27.275383848964204
515,27.317509432826043
516,26.868133709489115
517,25.615337315221588
518,24.994463250198322
519,22.98925800491365
520,21.768340870224
521,21.460884373259283
522,20.181226242670277
523,20.12943767389483
524,19.52733282913588
525,18.804112450538813
526,17.92670471823037
527,17.158680016203707
528,17.30783856751379
529,16.749909780284494
530,16.007415472085
531,15.223201139478176
532,14.70845076004845
533,14.12416872319244
534,13.40139642963873
535,12.614932173211052
536,11.661561323559681
537,11.426482800723026
538,11.140606665691019
539,10.92851319611064
540,10.729280432535322
541,10.644131327743093
542,153.66731174378805
543,145.41038019461007
544,129.98936934770245
545,116.15991166112379
546,112.62779657666402
547,110.15160235837698
548,104.55921918862279
549,92.61905653744711
550,90.56172799016115
551,90.01571154018933
552,86.91817187005532
553,86.51503121882709
554,84.84872318213817
555,83.01405784101385
556,81.05283045517963
557,79.89830365575534
558,75.52595197530701
559,74.9181373203762
560,73.64252569493765
561,67.53330885580169
562,67.06294368190706
563,65.59690100558268
564,61.3050068832076
565,57.7514032142207
566,54.55538846436788
567,52.66931741598012
568,52.50240475778505
569,51.58400590629164
570,50.111338054831535
571,48.470829086462345
572,45.02114356821558
573,42.183090325171065
574,40.108040839127426
575,36.978998681184535
576,35.047676516540804
577,29.014951977559704
578,23.004212798286378
579,20.159316051286062
580,18.61165977252558
581,15.72767558512625
582,14.116444841880545
583,11.756801479207091
584,10.700134104560473
585,9.980609180662373
586,8.994475862912655
587,8.34195316272288
588,8.174292394928385
589,8.083993498411168
590,7.820829762261678
591,7.421169816345233
592,7.383734526971761
593,7.545965644372041
594,7.451186833347303
595,7.339884603394488
596,7.258740251275153
597,7.1080891218003535
598,7.244766327799205
599,7.215966262194991
600,7.279429773580836
601,7.233542958200521
602,7.2556042161777885
603,7.307698810295623
604,7.318200765721562
605,7.4540848082390525
606,7.489749357585763
607,7.543077192637723
608,7.483879778141665
609,7.450379418970786
610,7.371279210113206
611,7.364140757054893
612,7.31964868044965
613,7.280128058001077
614,7.277714759439359
615,7.317132473982284
616,7.232520399493368
617,7.31018208090016
618,7.312294951070014
619,7.274058220961521
620,7.236214451439719
621,7.300545402022548
622,7.242516172745146
623,7.230690701365612
624,7.279266281173083
625,7.27318666516512
626,7.309305845267424
627,7.304029678808967
628,7.267981201412379
629,7.185330086775764
630,7.190328468503135
631,7.153990487675337
632,7.130098172412243
633,7.104666121827126
634,7.029795023371786
635,7.091778468876954
636,7.070752331127803
637,6.971303906698338
638,6.975303812444341
639,6.884980453511537
640,6.753063840361847
641,6.735354381510033
642,6.605403071987757
643,6.631418819678226
644,6.670507418189131
645,6.551699676713838
646,6.495851457300008
647,6.515979809778113
648,6.415569448794411
649,6.396789936474294
650,6.299673247371395
651,6.380951650067044
652,6.213941582695433
653,6.23611891343424
654,6.157529153914597
655,6.17656099500568
656,6.120514246479937
657,6.010636826709186
658,6.004227599392729
659,6.001168485707758
660,5.999329378817133
